pre,post,weight
525191,66361,5
525191,76185,9
525191,81112,4
525191,99043,1
525191,121558,2
525191,140676,3
525191,144957,2
525191,512366,5
525191,512978,7
525191,516361,52
525191,516363,3
525191,517465,8
525191,518450,11
525191,518681,4
525191,529578,1
525191,531863,2
525191,532298,1
525191,575597,4
525266,10030,6
525266,10031,1
525266,10070,302
525266,10148,56
525266,10502,56
525266,10636,4
525266,10667,1
525266,10778,1
525266,10780,1
525266,10875,4
525266,10962,1
525266,11303,1
525266,12391,1
525266,14373,7
525266,17066,1
525266,17837,44
525266,18739,1
525266,23148,1
525266,23775,3
525266,27730,2
525266,28543,1
525266,34570,1
525266,51462,1
525266,80085,1
525266,99043,4
525266,121558,1
525266,512159,1
525266,515799,2
525266,515800,2
525266,516361,2
525266,516362,12
525266,516363,14
525266,517465,2
525266,519141,39
525266,520903,1
525266,523317,1
525266,524005,1
525266,531863,23
525266,532569,2
525266,555227,16
525289,10010,12
525289,10017,28
525289,10030,10
525289,10074,1
525289,10128,1
525289,10147,19
525289,10153,3
525289,10197,7
525289,10228,16
525289,10244,55
525289,10257,31
525289,10259,2
525289,10373,1
525289,10407,1
525289,10417,8
525289,10494,2
525289,10570,1
525289,10580,1
525289,10709,4
525289,10728,20
525289,10944,9
525289,10992,18
525289,11017,2
525289,11018,9
525289,11091,2
525289,11118,18
525289,11154,1
525289,11191,49
525289,11252,27
525289,11272,1
525289,11378,1
525289,11391,1
525289,11509,2
525289,11561,3
525289,11572,2
525289,11599,19
525289,11646,1
525289,11782,2
525289,11832,2
525289,12053,2
525289,12143,12
525289,12213,3
525289,12614,11
525289,13069,2
525289,13261,4
525289,13522,1
525289,14091,3
525289,14168,4
525289,14700,1
525289,15052,1
525289,15068,6
525289,15225,2
525289,15718,1
525289,15815,2
525289,16904,4
525289,18340,2
525289,19692,4
525289,19856,2
525289,20021,1
525289,20885,3
525289,21026,4
525289,22292,10
525289,23446,1
525289,25110,5
525289,30194,23
525289,33037,1
525289,35930,9
525289,38423,6
525289,46003,3
525289,60254,1
525289,65991,4
525289,74052,2
525289,82720,1
525289,99700,1
525289,110055,1
525289,512324,2
525289,512821,10
525289,513114,11
525289,513842,4
525289,513904,13
525289,514252,1
525289,515145,3
525289,518426,1
525289,519387,8
525289,519389,20
525289,519392,3
525289,519415,7
525289,520488,5
525289,520792,1
525289,522711,1
525289,523860,15
525289,524756,6
525289,524789,1
525289,526031,1
525289,529031,1
525289,531898,18
525289,531899,16
525289,531900,3
525289,533751,1
525289,555383,14
525289,556303,1
525289,556817,2
525289,570013,5
525289,581331,2
525482,10070,86
525482,10109,1
525482,10148,40
525482,10502,45
525482,10636,6
525482,11219,5
525482,11300,1
525482,11370,33
525482,11943,2
525482,12391,15
525482,12424,5
525482,12458,5
525482,13974,3
525482,14373,17
525482,15508,2
525482,15804,1
525482,16775,5
525482,17837,1
525482,19508,5
525482,19667,2
525482,19686,43
525482,21173,2
525482,21835,3
525482,22184,2
525482,23001,1
525482,23202,1
525482,23835,5
525482,24742,1
525482,25003,1
525482,25304,5
525482,25412,3
525482,26142,1
525482,26380,4
525482,26740,1
525482,27730,1
525482,28082,7
525482,28533,10
525482,28904,6
525482,32153,2
525482,33416,1
525482,42379,2
525482,89545,2
525482,99043,15
525482,102413,4
525482,121558,1
525482,515800,1
525482,516361,64
525482,516362,1
525482,517465,20
525482,518450,20
525482,519141,4
525482,521627,1
525482,522472,1
525482,527684,1
525482,557990,5
525844,10010,27
525844,10074,2
525844,10091,10
525844,10100,1
525844,10145,22
525844,10147,1
525844,10173,14
525844,10228,7
525844,10259,3
525844,10361,15
525844,10417,30
525844,10580,2
525844,10609,7
525844,10778,2
525844,10780,1
525844,10783,13
525844,10992,9
525844,11018,9
525844,11118,5
525844,11187,4
525844,11191,2
525844,11252,4
525844,11472,6
525844,11498,4
525844,11677,2
525844,11697,8
525844,11826,1
525844,11895,3
525844,12275,14
525844,12427,40
525844,13132,2
525844,13726,1
525844,14030,1
525844,14091,1
525844,14102,1
525844,15804,1
525844,15994,1
525844,17544,2
525844,17653,3
525844,17775,2
525844,17880,2
525844,18396,1
525844,18739,3
525844,18936,1
525844,19658,5
525844,19787,3
525844,19830,1
525844,19911,4
525844,20240,1
525844,20329,2
525844,20799,3
525844,21299,2
525844,21342,2
525844,21361,3
525844,22253,1
525844,22557,1
525844,22584,1
525844,23247,1
525844,23550,4
525844,23919,4
525844,24308,5
525844,24605,1
525844,24840,1
525844,25027,4
525844,25136,3
525844,25209,3
525844,25286,6
525844,25572,5
525844,25854,5
525844,26416,2
525844,26528,5
525844,27023,3
525844,27355,7
525844,27716,2
525844,27796,4
525844,28011,3
525844,29319,2
525844,29702,2
525844,29753,6
525844,29815,5
525844,29955,7
525844,30194,2
525844,30512,5
525844,30893,6
525844,30895,3
525844,31105,3
525844,32237,9
525844,32737,3
525844,33303,2
525844,33406,2
525844,33965,10
525844,34051,1
525844,34407,2
525844,34655,4
525844,40811,5
525844,40841,2
525844,41097,5
525844,89545,1
525844,107513,1
525844,111903,5
525844,112292,1
525844,129687,1
525844,134521,6
525844,514956,2
525844,515900,2
525844,515971,1
525844,517079,6
525844,517819,1
525844,518730,1
525844,518731,1
525844,519392,2
525844,520764,6
525844,520792,1
525844,521115,2
525844,523564,44
525844,524366,3
525844,526031,1
525844,527690,13
525844,529811,2
525844,531898,8
525844,532839,2
525844,533895,3
525844,536444,6
525844,555383,1
525844,570458,1
525844,588414,2
525958,10005,1
525958,10010,13
525958,10017,24
525958,10030,2
525958,10100,2
525958,10109,34
525958,10115,4
525958,10118,28
525958,10145,13
525958,10148,2
525958,10192,1
525958,10197,7
525958,10212,2
525958,10257,19
525958,10259,65
525958,10373,15
525958,10432,1
525958,10502,1
525958,10609,2
525958,10728,1
525958,10775,12
525958,10872,2
525958,10962,2
525958,10971,2
525958,11014,13
525958,11187,1
525958,11219,144
525958,11397,3
525958,11416,2
525958,11441,3
525958,11472,22
525958,11507,1
525958,11720,1
525958,11750,3
525958,11790,6
525958,11795,5
525958,11895,7
525958,12830,1
525958,13084,9
525958,13291,4
525958,13534,1
525958,14252,34
525958,14373,151
525958,15225,2
525958,15831,1
525958,17375,12
525958,18739,1
525958,19187,1
525958,19283,8
525958,20143,1
525958,20440,1
525958,22922,1
525958,23775,8
525958,23835,1
525958,24568,1
525958,25438,47
525958,28160,1
525958,30194,3
525958,33037,2
525958,38423,41
525958,38847,6
525958,46003,7
525958,51658,1
525958,60980,2
525958,65991,1
525958,80085,4
525958,89545,8
525958,99043,1
525958,512366,1
525958,513904,110
525958,515800,3
525958,516362,132
525958,516363,106
525958,516911,8
525958,519413,7
525958,519461,2
525958,519624,21
525958,520117,1
525958,521627,2
525958,522472,1
525958,523564,1
525958,523769,1
525958,524005,15
525958,524753,1
525958,531898,23
525958,532909,3
525958,555383,2
525958,581131,11
526031,10010,27
526031,10017,5
526031,10038,8
526031,10074,6
526031,10091,1
526031,10115,1
526031,10118,4
526031,10145,2
526031,10147,18
526031,10173,2
526031,10197,8
526031,10228,1
526031,10244,46
526031,10257,1
526031,10259,2
526031,10263,34
526031,10297,28
526031,10361,3
526031,10373,1
526031,10386,7
526031,10407,4
526031,10417,2
526031,10584,3
526031,10592,2
526031,10641,1
526031,10728,1
526031,10739,6
526031,10778,1
526031,10780,4
526031,10992,6
526031,11014,2
526031,11091,1
526031,11101,2
526031,11118,1
526031,11125,4
526031,11187,2
526031,11191,26
526031,11205,1
526031,11249,1
526031,11252,1
526031,11272,2
526031,11303,1
526031,11397,6
526031,11476,1
526031,11507,1
526031,11508,2
526031,11561,2
526031,11599,24
526031,11927,12
526031,11950,15
526031,12032,1
526031,12053,1
526031,12143,20
526031,12215,5
526031,12255,10
526031,12349,1
526031,12427,1
526031,12507,4
526031,12857,25
526031,12972,10
526031,13825,23
526031,14091,5
526031,14168,1
526031,14252,1
526031,14700,11
526031,14861,10
526031,14888,1
526031,14998,2
526031,15068,3
526031,15225,13
526031,15424,2
526031,15513,2
526031,15718,10
526031,16168,1
526031,16475,1
526031,16482,10
526031,16568,8
526031,16809,1
526031,16904,14
526031,16917,1
526031,17266,1
526031,17270,1
526031,17284,1
526031,17404,1
526031,17616,1
526031,17653,1
526031,17767,4
526031,17926,1
526031,18090,4
526031,18189,3
526031,18211,2
526031,18340,1
526031,18478,1
526031,18907,13
526031,19082,3
526031,19283,1
526031,20006,6
526031,20021,2
526031,20859,1
526031,20885,1
526031,20976,1
526031,21342,2
526031,21392,1
526031,21721,1
526031,22292,1
526031,22922,2
526031,23112,2
526031,23202,4
526031,25438,1
526031,27010,1
526031,27624,1
526031,27829,1
526031,29514,1
526031,29859,5
526031,30194,3
526031,31429,2
526031,31784,1
526031,32597,2
526031,33137,1
526031,35616,5
526031,36717,2
526031,37587,1
526031,46003,15
526031,76746,1
526031,77614,1
526031,81112,1
526031,82720,2
526031,85544,3
526031,99700,8
526031,100485,1
526031,110055,6
526031,511914,2
526031,511996,1
526031,512366,2
526031,512415,1
526031,513114,10
526031,513691,2
526031,513842,2
526031,514481,9
526031,514508,3
526031,515145,1
526031,515900,2
526031,516152,1
526031,516500,3
526031,516980,1
526031,517165,1
526031,518016,2
526031,518426,5
526031,519387,11
526031,519389,6
526031,519392,10
526031,519538,2
526031,519931,1
526031,520188,1
526031,520488,1
526031,520628,3
526031,520792,6
526031,521693,4
526031,522355,1
526031,522711,6
526031,522865,2
526031,523641,1
526031,524162,5
526031,524753,3
526031,524789,3
526031,524899,3
526031,525289,3
526031,529031,9
526031,529811,3
526031,531538,9
526031,531583,4
526031,531898,2
526031,531899,10
526031,531900,1
526031,531983,2
526031,532198,1
526031,532254,1
526031,533129,1
526031,533751,2
526031,533752,2
526031,534038,1
526031,556303,8
526031,556817,16
526065,10153,9
526065,10244,54
526065,10386,5
526065,10407,15
526065,10536,89
526065,10709,22
526065,10731,9
526065,10739,11
526065,11272,6
526065,11476,19
526065,11508,2
526065,11561,13
526065,11646,44
526065,11782,21
526065,11950,6
526065,12053,20
526065,12066,1
526065,12213,1
526065,12420,1
526065,12768,4
526065,12820,12
526065,12972,3
526065,13261,11
526065,13522,5
526065,13963,1
526065,14055,2
526065,14252,1
526065,14511,2
526065,14529,39
526065,14700,13
526065,14998,6
526065,15513,1
526065,16068,6
526065,16603,13
526065,16899,2
526065,19856,2
526065,22292,1
526065,35930,18
526065,36925,4
526065,60254,4
526065,74052,24
526065,76746,1
526065,77839,3
526065,79515,3
526065,82720,13
526065,99700,17
526065,110055,2
526065,144457,2
526065,274047,1
526065,511752,7
526065,512176,1
526065,512530,1
526065,512821,15
526065,513681,22
526065,514480,9
526065,515145,1
526065,517165,12
526065,517167,23
526065,518426,14
526065,519411,2
526065,519539,1
526065,520386,3
526065,520664,2
526065,521358,1
526065,522302,2
526065,524138,37
526065,524162,10
526065,525289,1
526065,529031,7
526065,531900,1
526065,532198,3
526065,562165,1
526066,10795,1
526066,11378,14
526066,12237,28
526066,12420,19
526066,12530,2
526066,14529,1
526066,16073,8
526066,16899,13
526066,18089,8
526066,21944,6
526066,129290,2
526066,141560,1
526066,258426,3
526066,512176,2
526066,512617,7
526066,513222,2
526066,519411,1
526066,520386,6
526066,522302,2
526066,523641,2
526066,562165,2
526286,10010,32
526286,10017,24
526286,10074,33
526286,10145,8
526286,10147,16
526286,10173,6
526286,10197,33
526286,10228,6
526286,10257,11
526286,10263,3
526286,10361,1
526286,10373,18
526286,10448,1
526286,10609,1
526286,10728,21
526286,10936,2
526286,10992,11
526286,11219,2
526286,11300,1
526286,11498,1
526286,11509,1
526286,11599,6
526286,11826,1
526286,11895,19
526286,11927,7
526286,12242,2
526286,12275,9
526286,12395,2
526286,12824,3
526286,13261,1
526286,14091,1
526286,14168,6
526286,14888,3
526286,15052,2
526286,15068,13
526286,15597,4
526286,15959,1
526286,15994,2
526286,16459,1
526286,16475,13
526286,16809,1
526286,16904,9
526286,17270,1
526286,17340,2
526286,17375,1
526286,17478,7
526286,17556,3
526286,17653,1
526286,17939,10
526286,18340,4
526286,18432,2
526286,18478,5
526286,18907,1
526286,19187,2
526286,19454,2
526286,20240,2
526286,20440,1
526286,20572,7
526286,20967,2
526286,20976,1
526286,21026,9
526286,21342,9
526286,21392,8
526286,21721,3
526286,22584,5
526286,22772,3
526286,23202,8
526286,23446,9
526286,24523,5
526286,27194,1
526286,27829,1
526286,28980,1
526286,29469,1
526286,30194,4
526286,30895,1
526286,31308,8
526286,32737,1
526286,34845,1
526286,35616,1
526286,37009,1
526286,65991,15
526286,71157,2
526286,77614,1
526286,81112,6
526286,511914,2
526286,512121,1
526286,512705,2
526286,514956,1
526286,515900,12
526286,516152,1
526286,516909,11
526286,517752,4
526286,518016,6
526286,518730,2
526286,518983,3
526286,519389,12
526286,519650,4
526286,519931,3
526286,520764,1
526286,521627,4
526286,522472,3
526286,523564,3
526286,524162,2
526286,524899,1
526286,526031,8
526286,527690,17
526286,529811,1
526286,530029,1
526286,531898,99
526286,531899,14
526286,532254,5
526286,532839,9
526286,533129,6
526286,535341,6
527408,10001,47
527408,10082,2
527408,10106,36
527408,10117,8
527408,10146,44
527408,10480,4
527408,10584,7
527408,10923,16
527408,10995,6
527408,11017,5
527408,11137,90
527408,11397,1
527408,11677,6
527408,11826,8
527408,11883,3
527408,12110,3
527408,12215,24
527408,12951,1
527408,13114,4
527408,13122,20
527408,13794,16
527408,13825,2
527408,15424,2
527408,15665,9
527408,15733,1
527408,15815,24
527408,15861,2
527408,15994,1
527408,16128,1
527408,16138,6
527408,16445,2
527408,16459,19
527408,16475,5
527408,16628,2
527408,16659,5
527408,16930,9
527408,17065,14
527408,17266,2
527408,17668,2
527408,17908,1
527408,17939,2
527408,17987,1
527408,18745,1
527408,19454,26
527408,19550,2
527408,19589,1
527408,19951,17
527408,19954,2
527408,20016,1
527408,20047,1
527408,20269,1
527408,20282,2
527408,20338,8
527408,20399,4
527408,20588,2
527408,21151,1
527408,21641,4
527408,22034,1
527408,22194,1
527408,22309,4
527408,22847,1
527408,22966,3
527408,22975,10
527408,23392,1
527408,23792,4
527408,23929,24
527408,24338,3
527408,25584,2
527408,26112,1
527408,27194,1
527408,27566,1
527408,27620,1
527408,28945,3
527408,29014,1
527408,29563,4
527408,30041,2
527408,30480,6
527408,30803,4
527408,30883,5
527408,31262,5
527408,31784,4
527408,33474,2
527408,38065,7
527408,44656,1
527408,85544,8
527408,514764,5
527408,520188,1
527408,523921,14
527408,527690,3
527408,527694,1
527408,527699,2
527408,529031,1
527408,531983,9
527408,531985,3
527408,534040,21
527684,10070,92
527684,10109,4
527684,10148,22
527684,10502,14
527684,11219,1
527684,11300,1
527684,11370,56
527684,12130,6
527684,12391,9
527684,12458,6
527684,13697,1
527684,14373,10
527684,15198,1
527684,15508,4
527684,17837,1
527684,19659,2
527684,19686,9
527684,20378,1
527684,21835,10
527684,22184,6
527684,22259,3
527684,22959,1
527684,23741,2
527684,23852,1
527684,25003,14
527684,25412,3
527684,25817,1
527684,26740,1
527684,27730,2
527684,28082,5
527684,28533,1
527684,30707,3
527684,32657,8
527684,33416,1
527684,40220,2
527684,40815,3
527684,42123,1
527684,89545,5
527684,99043,1
527684,102413,1
527684,121558,6
527684,516361,15
527684,516362,3
527684,517465,1
527684,519141,5
527684,520903,1
527684,522472,6
527684,525482,4
527690,10001,24
527690,10010,11
527690,10017,2
527690,10038,4
527690,10074,1
527690,10091,1
527690,10106,81
527690,10115,2
527690,10117,6
527690,10145,6
527690,10147,1
527690,10197,2
527690,10228,1
527690,10246,2
527690,10257,3
527690,10259,5
527690,10283,8
527690,10297,12
527690,10386,5
527690,10417,4
527690,10584,12
527690,10609,2
527690,10879,2
527690,10925,10
527690,10957,4
527690,10992,3
527690,11014,1
527690,11118,1
527690,11133,1
527690,11137,4
527690,11272,1
527690,11397,32
527690,11472,6
527690,11572,34
527690,11677,2
527690,11826,2
527690,11832,1
527690,11895,8
527690,11927,1
527690,12032,1
527690,12053,9
527690,12129,1
527690,12184,10
527690,12215,2
527690,12275,1
527690,12444,1
527690,12614,24
527690,12857,1
527690,13114,13
527690,13122,90
527690,13600,1
527690,13825,13
527690,14017,5
527690,14861,1
527690,15068,1
527690,15414,1
527690,15424,3
527690,15665,13
527690,15861,1
527690,16138,1
527690,16459,1
527690,16475,2
527690,16723,1
527690,16815,2
527690,17266,1
527690,17375,1
527690,17556,3
527690,17653,1
527690,17860,2
527690,18090,1
527690,18167,2
527690,18173,8
527690,18211,1
527690,18340,1
527690,18512,2
527690,18745,2
527690,19543,2
527690,20016,2
527690,20143,1
527690,20282,1
527690,20338,18
527690,20399,2
527690,20572,1
527690,20588,5
527690,20755,2
527690,20808,3
527690,20917,3
527690,21342,1
527690,21392,1
527690,21548,1
527690,21804,3
527690,22194,5
527690,22584,1
527690,22966,3
527690,22975,5
527690,23226,1
527690,23392,1
527690,23929,6
527690,24338,2
527690,24411,1
527690,26112,3
527690,28945,3
527690,29563,1
527690,29702,1
527690,29859,2
527690,30194,1
527690,30480,8
527690,30803,1
527690,30883,1
527690,33474,14
527690,36717,2
527690,38065,4
527690,38423,1
527690,71157,1
527690,80085,8
527690,85544,21
527690,512121,2
527690,513904,1
527690,514764,2
527690,514956,1
527690,515900,2
527690,517426,1
527690,518426,1
527690,519650,2
527690,520449,1
527690,520488,1
527690,521693,3
527690,523875,7
527690,523921,44
527690,524005,1
527690,524789,2
527690,526031,2
527690,526286,1
527690,527408,3
527690,527699,67
527690,529031,1
527690,531583,3
527690,531899,1
527690,531983,19
527690,531985,4
527690,532839,1
527690,534038,20
527690,534040,77
527690,556303,1
527690,558778,1
527694,10001,22
527694,10082,50
527694,10091,2
527694,10106,8
527694,10109,2
527694,10115,9
527694,10117,30
527694,10146,31
527694,10173,1
527694,10184,1
527694,10252,1
527694,10283,39
527694,10315,1
527694,10325,1
527694,10580,6
527694,10584,59
527694,10667,1
527694,10709,1
527694,10728,8
527694,10887,1
527694,10923,3
527694,10957,31
527694,11108,3
527694,11133,8
527694,11137,11
527694,11361,1
527694,11507,1
527694,11677,1
527694,11782,1
527694,11832,3
527694,11883,1
527694,11988,1
527694,12110,3
527694,12184,3
527694,12215,4
527694,12237,1
527694,12419,3
527694,12990,1
527694,13122,1
527694,13274,1
527694,13794,1
527694,14017,6
527694,14683,1
527694,15414,4
527694,15665,7
527694,16138,4
527694,16445,2
527694,16459,1
527694,16628,3
527694,16931,1
527694,17144,3
527694,17266,8
527694,17548,1
527694,17616,1
527694,17668,2
527694,17908,4
527694,18127,2
527694,18687,1
527694,19420,2
527694,19543,1
527694,19794,1
527694,20016,1
527694,20338,1
527694,20471,1
527694,20542,4
527694,20673,1
527694,20917,1
527694,21165,1
527694,21336,1
527694,21641,5
527694,21862,1
527694,22194,1
527694,22309,1
527694,23098,1
527694,24411,1
527694,26112,1
527694,28160,1
527694,29859,2
527694,30194,1
527694,30883,5
527694,31262,1
527694,33474,1
527694,36717,1
527694,51658,1
527694,76637,16
527694,513691,1
527694,514764,1
527694,517426,2
527694,519624,3
527694,520655,1
527694,521377,3
527694,527699,4
527694,527704,4
527694,530085,4
527694,531985,2
527694,534038,2
527694,581131,24
527699,10001,178
527699,10106,65
527699,10117,74
527699,10128,1
527699,10146,14
527699,10173,1
527699,10246,2
527699,10283,17
527699,10570,2
527699,10584,21
527699,10731,1
527699,10788,1
527699,10876,2
527699,10887,2
527699,10923,32
527699,10957,15
527699,11108,1
527699,11133,2
527699,11391,2
527699,11397,3
527699,11440,4
527699,11572,1
527699,11826,1
527699,11883,3
527699,11895,8
527699,12110,1
527699,12129,2
527699,12184,13
527699,12215,3
527699,12628,2
527699,13114,16
527699,13122,3
527699,13600,1
527699,13794,2
527699,13825,5
527699,14017,1
527699,14091,1
527699,14466,3
527699,15068,2
527699,15261,1
527699,15414,3
527699,15665,9
527699,15733,1
527699,15959,1
527699,16128,1
527699,16138,8
527699,16445,4
527699,16459,1
527699,16628,3
527699,16723,6
527699,17065,1
527699,17266,1
527699,17284,1
527699,17404,1
527699,17548,2
527699,17616,4
527699,17860,4
527699,17908,1
527699,17926,1
527699,17987,2
527699,18189,1
527699,18211,3
527699,19041,1
527699,19260,1
527699,19454,1
527699,19543,7
527699,19550,1
527699,19634,4
527699,19951,7
527699,19954,4
527699,20016,2
527699,20282,1
527699,20338,1
527699,20399,9
527699,20542,4
527699,20588,2
527699,20673,2
527699,20808,12
527699,20917,5
527699,21151,1
527699,21165,5
527699,21225,6
527699,21287,2
527699,21313,3
527699,21336,4
527699,21641,2
527699,21804,1
527699,22034,5
527699,22194,7
527699,22309,1
527699,22328,5
527699,22847,1
527699,22966,2
527699,23392,7
527699,24338,11
527699,25584,5
527699,26056,1
527699,26112,3
527699,27620,15
527699,28945,1
527699,29523,10
527699,29563,5
527699,29859,12
527699,30480,2
527699,30803,2
527699,30883,2
527699,31262,4
527699,31784,13
527699,33474,2
527699,34869,19
527699,36717,16
527699,38065,8
527699,41612,19
527699,76637,6
527699,85544,1
527699,514764,4
527699,519772,1
527699,521298,2
527699,523643,3
527699,523875,2
527699,523921,5
527699,527408,2
527699,527690,5
527699,527694,3
527699,529031,1
527699,530085,4
527699,531983,1
527699,531985,1
527699,532198,1
527704,10001,112
527704,10017,1
527704,10082,44
527704,10091,46
527704,10106,6
527704,10117,1
527704,10173,2
527704,10184,1
527704,10252,1
527704,10257,5
527704,10283,92
527704,10580,28
527704,10584,2
527704,10728,7
527704,10879,1
527704,10887,6
527704,10923,18
527704,11108,1
527704,11133,39
527704,11361,2
527704,11630,1
527704,11832,3
527704,12184,11
527704,12215,24
527704,12395,2
527704,12419,27
527704,12628,99
527704,12798,2
527704,15323,5
527704,15414,2
527704,15665,10
527704,16445,15
527704,17404,1
527704,17426,1
527704,17616,2
527704,26393,1
527704,30883,6
527704,34869,1
527704,76637,14
527704,519772,1
527704,521028,1
527704,521377,3
527704,523921,10
527704,527694,28
527704,527699,3
527704,531985,9
528991,10070,9
528991,10148,3
528991,10259,1
528991,10502,14
528991,10636,41
528991,10962,21
528991,11187,1
528991,11208,1
528991,11219,7
528991,11300,1
528991,11370,19
528991,12424,1
528991,15198,2
528991,17837,2
528991,19350,8
528991,19537,1
528991,19540,9
528991,19686,1
528991,19703,3
528991,20112,8
528991,24264,1
528991,25003,1
528991,28143,1
528991,28904,2
528991,29686,9
528991,32111,1
528991,32238,2
528991,32493,13
528991,33219,5
528991,36152,2
528991,36286,3
528991,37042,8
528991,37316,10
528991,37896,5
528991,38020,1
528991,39108,1
528991,44481,3
528991,48790,3
528991,99043,14
528991,102413,1
528991,515799,2
528991,515800,24
528991,516223,43
528991,516361,90
528991,517465,33
528991,519141,5
528991,524005,4
529031,10001,213
529031,10010,3
529031,10017,6
529031,10030,6
529031,10038,7
529031,10082,1
529031,10106,3
529031,10117,54
529031,10118,1
529031,10136,5
529031,10146,4
529031,10197,3
529031,10244,5
529031,10246,1
529031,10257,1
529031,10283,2
529031,10361,2
529031,10386,2
529031,10447,1
529031,10489,1
529031,10493,2
529031,10536,9
529031,10584,7
529031,10592,8
529031,10620,1
529031,10688,19
529031,10709,9
529031,10731,1
529031,10739,5
529031,10775,125
529031,10788,3
529031,10867,1
529031,10923,12
529031,10944,12
529031,10957,1
529031,11014,93
529031,11133,2
529031,11137,20
529031,11154,16
529031,11187,1
529031,11205,1
529031,11397,3
529031,11476,2
529031,11561,2
529031,11610,1
529031,11677,1
529031,11727,1
529031,11782,16
529031,11832,17
529031,11895,2
529031,11950,5
529031,11988,1
529031,12053,14
529031,12066,1
529031,12129,6
529031,12143,10
529031,12150,2
529031,12215,1
529031,12232,3
529031,12242,4
529031,12747,7
529031,12768,2
529031,12868,54
529031,12951,1
529031,13007,1
529031,13069,11
529031,13156,1
529031,13181,81
529031,13274,3
529031,13289,1
529031,13381,62
529031,13472,3
529031,13794,4
529031,13825,1
529031,13963,1
529031,14017,3
529031,14055,2
529031,14091,2
529031,14110,8
529031,14861,9
529031,14926,4
529031,15225,6
529031,15665,2
529031,15718,3
529031,15815,6
529031,15831,4
529031,15959,3
529031,16109,15
529031,16128,3
529031,16168,6
529031,16263,7
529031,16445,2
529031,16603,2
529031,16628,2
529031,16659,1
529031,16723,13
529031,16815,11
529031,16889,1
529031,16930,3
529031,17054,2
529031,17065,6
529031,17266,3
529031,17364,1
529031,17527,19
529031,17548,2
529031,17668,3
529031,17815,4
529031,17860,1
529031,17926,2
529031,17987,1
529031,18167,8
529031,18189,1
529031,18211,9
529031,18512,4
529031,18672,1
529031,19041,26
529031,19082,1
529031,19260,2
529031,19454,2
529031,19463,1
529031,19550,1
529031,19608,1
529031,19794,3
529031,19856,1
529031,19924,1
529031,19951,10
529031,19954,1
529031,20006,1
529031,20016,1
529031,20282,1
529031,20334,1
529031,20338,1
529031,20471,1
529031,20542,1
529031,20588,1
529031,20750,1
529031,21151,1
529031,21165,1
529031,21225,1
529031,21336,1
529031,21392,1
529031,21804,1
529031,22194,1
529031,22309,12
529031,22328,1
529031,22975,1
529031,23098,1
529031,23112,2
529031,23392,2
529031,23929,1
529031,24118,3
529031,24800,1
529031,27010,5
529031,27620,10
529031,28003,2
529031,29183,1
529031,29523,7
529031,29859,2
529031,30194,3
529031,31784,5
529031,33396,1
529031,33474,1
529031,34681,1
529031,34869,6
529031,35930,4
529031,38160,1
529031,41612,11
529031,46003,6
529031,46221,1
529031,60254,2
529031,65991,2
529031,68166,24
529031,82720,1
529031,85544,2
529031,99700,1
529031,126654,1
529031,137431,1
529031,146314,1
529031,154152,2
529031,162166,1
529031,199352,1
529031,224261,1
529031,231936,1
529031,237833,6
529031,240644,1
529031,247028,8
529031,287167,3
529031,303968,1
529031,308970,1
529031,331081,2
529031,407325,4
529031,464153,4
529031,511752,3
529031,512121,1
529031,512415,3
529031,512688,2
529031,513114,9
529031,513222,4
529031,513842,1
529031,514764,5
529031,518426,2
529031,519387,5
529031,519392,1
529031,519538,5
529031,520628,6
529031,521190,1
529031,521298,28
529031,521693,2
529031,522310,61
529031,523438,6
529031,523643,3
529031,523858,14
529031,523874,2
529031,523921,1
529031,524138,2
529031,525289,6
529031,526031,1
529031,527408,1
529031,530085,11
529031,531899,1
529031,531983,1
529031,531985,127
529031,532198,7
529031,534038,4
529031,534040,1
529031,535512,1
529031,536998,2
529031,555500,45
529031,556767,1
529031,558778,5
529031,562165,1
529031,581131,71
529031,932780,3
529031,126095791,1
529031,762295104,1
529031,992060213,1
529072,10536,31
529072,10731,5
529072,10739,4
529072,11476,1
529072,11561,2
529072,11646,2
529072,11950,8
529072,11977,1
529072,12135,3
529072,12530,2
529072,12768,17
529072,14055,14
529072,15602,1
529072,16603,5
529072,16899,1
529072,38727,2
529072,60534,3
529072,66302,2
529072,67186,2
529072,75970,4
529072,79513,5
529072,86133,1
529072,92035,4
529072,98583,4
529072,113345,1
529072,128729,2
529072,145198,1
529072,200259,1
529072,214463,1
529072,218203,1
529072,491302,1
529072,513222,16
529072,517165,15
529072,523644,9
529072,524138,1
529072,529073,4
529072,532627,3
529072,552568,1
529072,118359732,1
529073,10536,25
529073,11561,1
529073,11646,3
529073,11790,20
529073,11950,2
529073,12768,14
529073,14055,2
529073,16603,2
529073,36925,1
529073,38727,4
529073,60534,1
529073,62868,1
529073,75970,2
529073,79513,2
529073,86133,1
529073,92035,2
529073,98583,3
529073,128729,1
529073,176004,1
529073,491302,4
529073,513222,4
529073,521358,2
529073,523875,5
529073,524138,4
529073,529072,2
529073,532627,1
529105,10447,1
529105,10536,3
529105,10731,2
529105,11476,5
529105,11561,3
529105,11646,13
529105,11790,5
529105,12768,4
529105,12917,8
529105,13291,10
529105,14055,4
529105,14529,7
529105,16603,7
529105,17022,3
529105,38727,1
529105,51658,1
529105,77273,3
529105,86281,9
529105,95144,5
